Name,Smiles
Trimethoprim,O(C)c1c(OC)cc(cc1OC)Cc1cnc(nc1N)N
Ceftazidime,s1cc(nc1N)/C(=N/OC(C(O)=O)(C)C)/C(=O)N[C@H]1[C@H]2SCC(C[n+]3ccccc3)=C(N2C1=O)C(=O)[O-]
Allopurinol,O=C1N=CN=C2NNC=C12
Bendroflumethiazide,S(=O)(=O)(N)c1cc2S(=O)(=O)NC(Nc2cc1C(F)(F)F)Cc1ccccc1
Nitric Oxide,O=N
Cyproheptadine,N1(CCC(CC1)=C1c2c(C=Cc3c1cccc3)cccc2)C
Prochlorperazine,Clc1cc2N(c3c(Sc2cc1)cccc3)CCCN1CCN(CC1)C
Trifluridine,FC(F)(F)C1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O
Lindane,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl
Cefpiramide,S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)c1cnc(cc1O)C)c1ccc(O)cc1
Carboprost Tromethamine,O[C@H]1C[C@H](O)[C@H](\C=C\[C@@](O)(CCCCC)C)[C@H]1C\C=C/CCCC(=O)[O-].OCC([NH3+])(CO)CO
Streptozocin,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](NC(=O)N(N=O)C)[C@H]1O
Triprolidine,n1ccccc1/C(=C/CN1CCCC1)/c1ccc(cc1)C
Famciclovir,O(C(=O)C)CC(CCn1c2nc(ncc2nc1)N)COC(=O)C
Zolpidem,O=C(N(C)C)Cc1n2C=C(C=Cc2nc1-c1ccc(cc1)C)C
Hyoscyamine,O(C(=O)[C@H](CO)c1ccccc1)C1C[C@@H]2N([C@H](C1)CC2)C
Methocarbamol,O(CC(O)COC(=O)N)c1ccccc1OC
Methylphenidate,O(C(=O)C(C1NCCCC1)c1ccccc1)C
Spironolactone,S(C(=O)C)[C@H]1[C@H]2[C@@H]3CC[C@]4(OC(=O)CC4)[C@]3(CC[C@@H]2[C@@]2(C(=CC(=O)CC2)C1)C)C
Promazine,S1c2c(N(c3c1cccc3)CCCN(C)C)cccc2
Miglustat,O[C@H]1[C@H](O)[C@@H](O)CN(CCCC)[C@@H]1CO
Secobarbital,O=C1NC(=O)NC(=O)C1(C(CCC)C)CC=C
Phenoxymethylpenicillin,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)COc1ccccc1
Ampicillin,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](N)c1ccccc1
Pramipexole,s1c2C[C@@H](NCCC)CCc2nc1N
Rosiglitazone,S1C(Cc2ccc(OCCN(C)c3ncccc3)cc2)C(=O)NC1=O
Carbachol,[Cl-].O(CC[N+](C)(C)C)C(=O)N
Mupirocin,O1[C@@H](C[C@H]2CO[C@@H](C\C(=C\C(OCCCCCCCCC(O)=O)=O)\C)[C@H](O)[C@@H]2O)[C@@H]1[C@H]([C@@H](O)C)C
Remoxipride,Brc1ccc(OC)c(C(=O)NC[C@H]2N(CCC2)CC)c1OC
Loxapine,Clc1cc2c(Oc3c(N=C2N2CCN(CC2)C)cccc3)cc1
Gentian Violet,[N+](C)(C)=C1C=CC(C=C1)=C(c1ccc(N(C)C)cc1)c1ccc(N(C)C)cc1
Dexbrompheniramine,Brc1ccc(cc1)[C@H](CCN(C)C)c1ncccc1
Alprazolam,Clc1cc2c(-n3c(nnc3C)CN=C2c2ccccc2)cc1
Ceruletide,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]1NC(=O)CC1)CCC(=O)N)CC(O)=O)Cc1ccc(OS(O)(=O)=O)cc1)[C@H](O)C)Cc1c2c([nH]c1)cccc2)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N)C
Eszopiclone,Clc1ccc(nc1)N1[C@@H](OC(=O)N2CCN(CC2)C)c2nccnc2C1=O
Nisoldipine,O(C(=O)C=1C(C(C(OC)=O)=C(NC=1C)C)c1ccccc1[N+](=O)[O-])CC(C)C
Griseofulvin,Clc1c2O[C@]3([C@@H](CC(=O)C=C3OC)C)C(=O)c2c(OC)cc1OC
Zoledronate,P(O)(O)(=O)C(P(O)(O)=O)(O)Cn1ccnc1
Sorafenib,Clc1ccc(NC(=O)Nc2ccc(Oc3cc(ncc3)C(=O)NC)cc2)cc1C(F)(F)F
Phenylpropanolamine,O[C@H]([C@H](N)C)c1ccccc1
Progesterone,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)CCC2=C1)C
Carisoprodol,O(CC(CCC)(COC(=O)N)C)C(=O)NC(C)C
Beclomethasone,Cl[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](OC(=O)CC)(C(=O)COC(=O)CC)[C@]3(C[C@@H]1O)C)CCC1=CC(=O)C=C[C@@]12C
Nimodipine,O(C(=O)C=1C(C(C(OCCOC)=O)=C(NC=1C)C)c1cc([N+](=O)[O-])ccc1)C(C)C
Ethopropazine,S1c2c(N(c3c1cccc3)CC(N(CC)CC)C)cccc2
Sulpiride,S(=O)(=O)(N)c1cc(C(=O)NCC2N(CCC2)CC)c(OC)cc1
Digoxin,O1CC(=CC1=O)[C@H]1CC[C@]2(O)[C@H]3[C@H](C[C@@H](O)[C@]12C)[C@@]1([C@@H](C[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@@H]4O[C@H](C)[C@@H](O[C@@H]5O[C@H](C)[C@@H](O)[C@@H](O)C5)[C@@H](O)C4)[C@@H](O)C2)CC1)CC3)C
Carbimazole,S=C1N(C=CN1C)C(OCC)=O
Phenylephrine,Oc1cc(ccc1)[C@@H](O)CNC
Procyclidine,OC(CCN1CCCC1)(C1CCCCC1)c1ccccc1
Valrubicin,FC(F)(F)C(=O)NC1CC(OC(C)C1O)O[C@@H]1c2c(C[C@](O)(C1)C(=O)COC(=O)CCCC)c(O)c1c(C(=O)c3c(cccc3OC)C1=O)c2O
Triamterene,n1c(N)c2nc(-c3ccccc3)c(nc2nc1N)N
Oxyphencyclimine,O(CC1=NCCCN1C)C(=O)C(O)(C1CCCCC1)c1ccccc1
Amlodipine,Clc1ccccc1C1C(C(OCC)=O)=C(NC(C)=C1C(OC)=O)COCCN
Dexrazoxane,O=C1NC(=O)CN(C1)C[C@@H](N1CC(=O)NC(=O)C1)C
Mexiletine,O(CC(N)C)c1c(cccc1C)C
Dydrogesterone,O=C1CC[C@]2([C@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(CC3)C)C=CC2=C1)C
Palonosetron,O=C1N(C[C@@H]2CCCc3c2c1ccc3)[C@H]1C2CCN(C1)CC2
Trihexyphenidyl,OC(CCN1CCCCC1)(C1CCCCC1)c1ccccc1
Colestipol,ClCC1OC1.N(CCNCCN)CCNCCN
Treprostinil,O(CC(O)=O)c1c2c(C[C@H]3[C@H](C[C@@H](O)[C@@H]3CC[C@@H](O)CCCCC)C2)ccc1
Timolol,s1nc(N2CCOCC2)c(OCC(O)CNC(C)(C)C)n1
Meprobamate,O(CC(CCC)(COC(=O)N)C)C(=O)N
Mirtazapine,n1c2N3C(c4c(Cc2ccc1)cccc4)CN(CC3)C
Cidofovir,P(O)(O)(=O)CO[C@@H](CN1C=CC(=NC1=O)N)CO
Norepinephrine,Oc1cc(ccc1O)[C@@H](O)CN
Levonorgestrel,O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](O)(C#C)[C@]4(CC3)CC)CCC2=C1
Doxylamine,O(C(C)(c1ccccc1)c1ncccc1)CCN(C)C
Sucralfate,S(O[C@H]1[C@H](OS(O[Al](O)O)(=O)=O)[C@H](O[C@@H](O[C@@]2(O[C@H](OS(O[Al](O)O)(=O)=O)[C@@H](OS(O[Al](O)O)(=O)=O)[C@@H]2OS(O[Al](O)O)(=O)=O)COS(O[Al](O)O)(=O)=O)[C@@H]1OS(O[Al](O)O)(=O)=O)COS(O[Al](O)O)(=O)=O)(O[Al](O)O)(=O)=O
Clozapine,Clc1cc2N=C(N3CCN(CC3)C)c3c(Nc2cc1)cccc3
Anidulafungin,O(CCCCC)c1ccc(cc1)-c1ccc(cc1)-c1ccc(cc1)C(=O)N[C@H]1C[C@@H](O)[C@@H](O)NC(=O)[C@H]2N(C[C@H](C)[C@@H]2O)C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]2N(C[C@H](O)C2)C(=O)[C@@H](NC1=O)[C@H](O)C)[C@H](O)[C@@H](O)c1ccc(O)cc1)[C@H](O)C
Vinorelbine,O(C)c1cc2N([C@@H]3[C@@]4([C@H]5N(CC=C[C@@]5(CC)[C@@H](OC(=O)C)[C@@]3(O)C(OC)=O)CC4)c2cc1[C@@]1(c2[nH]c3c(c2CN2CC(=C[C@@H](C1)C2)CC)cccc3)C(OC)=O)C
Tetrahydrobiopterin,O=C1N=C(NC=2NCC(NC1=2)C(O)C(O)C)N
Sulfadiazine,S(=O)(=O)(Nc1ncccn1)c1ccc(N)cc1
Mefloquine,FC(F)(F)c1c2nc(cc(c2ccc1)C(O)C1NCCCC1)C(F)(F)F
Aminoglutethimide,O=C1NC(=O)CCC1(CC)c1ccc(N)cc1
Chlorzoxazone,Clc1cc2NC(Oc2cc1)=O
Aztreonam,s1cc(nc1[NH3+])/C(=N/OC(C(O)=O)(C)C)/C(=O)N[C@H]1[C@@H](N(S(=O)(=O)[O-])C1=O)C
Buclizine,Clc1ccc(cc1)C(N1CCN(CC1)Cc1ccc(cc1)C(C)(C)C)c1ccccc1
Methylergometrine,OC[C@@H](NC(=O)[C@@H]1C=C2[C@H](N(C1)C)Cc1c3c2cccc3[nH]c1)CC
Tioguanine,S=C1N=C(Nc2nc[nH]c12)N
Megestrol acetate,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@](OC(=O)C)(C(=O)C)[C@]4(CC3)C)C=CC2=C1)C
Minoxidil,[O-][n+]1c(N)cc(nc1N)N1CCCCC1
Clobazam,Clc1cc2N(C(=O)CC(=O)N(c2cc1)C)c1ccccc1
Nitisinone,FC(F)(F)c1cc([N+](=O)[O-])c(cc1)C(=O)C1C(=O)CCCC1=O
Trimethadione,O1C(C)(C)C(=O)N(C)C1=O
Alfuzosin,O1CCCC1C(=O)NCCCN(C)c1nc(N)c2cc(OC)c(OC)cc2n1
Aminohippurate,OC(=O)CNC(=O)c1ccc(N)cc1
Protriptyline,N(CCCC1c2c(C=Cc3c1cccc3)cccc2)C
Diltiazem,S1c2c(N(CCN(C)C)C(=O)[C@H](OC(=O)C)[C@@H]1c1ccc(OC)cc1)cccc2
Cetirizine,Clc1ccc(cc1)C(N1CCN(CC1)CCOCC(O)=O)c1ccccc1
Metixene,S1c2c(cccc2)C(c2c1cccc2)CC1CCCN(C1)C
Pyrazinamide,O=C(N)c1nccnc1
Omeprazole,S(=O)(Cc1ncc(C)c(OC)c1C)c1[nH]c2cc(OC)ccc2n1
Pimecrolimus,Cl[C@H]1CC[C@H](C[C@H]1OC)\C=C(/C)\[C@H]1OC(=O)[C@H]2N(CCCC2)C(=O)C(=O)[C@@]2(O[C@@H]([C@@H](OC)C[C@H]2C)[C@@H](OC)C[C@H](C\C(=C/[C@@H](CC)C(=O)C[C@H](O)[C@@H]1C)\C)C)O
Nitrofural,o1c(ccc1[N+](=O)[O-])\C=N\NC(=O)N
Atenolol,O(CC(O)CNC(C)C)c1ccc(cc1)CC(=O)N
Olanzapine,s1c2Nc3c(N=C(N4CCN(CC4)C)c2cc1C)cccc3
Methadone,O=C(C(CC(N(C)C)C)(c1ccccc1)c1ccccc1)CC
Ipratropium bromide,[Br-].O(C(=O)C(CO)c1ccccc1)C1C[C@@H]2[N+]([C@H](C1)CC2)(C(C)C)C
Metformin,N(C(NC(N)=N)=N)(C)C
Ethambutol,OC[C@@H](NCCN[C@@H](CC)CO)CC
Indomethacin,Clc1ccc(cc1)C(=O)n1c2c(cc(OC)cc2)c(CC(O)=O)c1C
Hydromorphone,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)CCC2=O
Calcium Gluceptate,[Ca+2].OC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-].OC([C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO)C(=O)[O-]
Nitroprusside,[Fe-2](N=O)(C#N)(C#N)(C#N)(C#N)C#N
Fluorometholone,F[C@@]12[C@H]([C@@H]3CC[C@](O)(C(=O)C)[C@]3(C[C@@H]1O)C)C[C@@H](C1=CC(=O)C=C[C@@]12C)C
Tolcapone,Oc1c([N+](=O)[O-])cc(cc1O)C(=O)c1ccc(cc1)C
Floxuridine,FC1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O
Amitriptyline,N(CCC=C1c2c(CCc3c1cccc3)cccc2)(C)C
Dihydroergotamine,O1[C@](NC(=O)[C@@H]2C[C@H]3[C@H](N(C2)C)Cc2c4c3cccc4[nH]c2)(C)C(=O)N2[C@@H](Cc3ccccc3)C(=O)N3[C@@H](CCC3)[C@]12O
Piperacillin,S1[C@H]2N([C@@H](C(O)=O)C1(C)C)C(=O)[C@H]2NC(=O)[C@H](NC(=O)N1CCN(CC)C(=O)C1=O)c1ccccc1
Codeine,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(OC)cc3)C=C[C@@H]2O
Gefitinib,Clc1cc(Nc2ncnc3c2cc(OCCCN2CCOCC2)c(OC)c3)ccc1F
Acetaminophen,Oc1ccc(NC(=O)C)cc1
Zolmitriptan,O1C[C@@H](NC1=O)Cc1cc2c([nH]cc2CCN(C)C)cc1
Capreomycin,O=C/1N[C@@H]([C@@H]2NC(=NCC2)N)C(=O)NC[C@H](N)C(=O)N[C@@H](CO)C(=O)N[C@@H](CNC(=O)C[C@@H](N)CCCN)C(=O)N\C\1=C\NC(=O)N.O=C/1N[C@@H]([C@@H]2NC(=NCC2)N)C(=O)NC[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](CNC(=O)C[C@@H](N)CCCN)C(=O)N\C\1=C\NC(=O)N
Valproic Acid,OC(=O)C(CCC)CCC
Pentobarbital,O=C1NC(=O)NC(=O)C1(C(CCC)C)CC
Chlorthalidone,Clc1ccc(cc1S(=O)(=O)N)C1(O)NC(=O)c2c1cccc2
Vindesine,O(C)c1cc2N([C@@H]3[C@@]4([C@H]5N(CC=C[C@@]5(CC)[C@@H](O)[C@]3(O)C(=O)N)CC4)c2cc1[C@@]1(c2[nH]c3c(c2CCN2C[C@@](O)(C[C@H](C1)C2)CC)cccc3)C(OC)=O)C
Ibutilide,S(=O)(=O)(Nc1ccc(cc1)C(O)CCCN(CCCCCCC)CC)C
Bexarotene,OC(=O)c1ccc(cc1)C(=C)c1cc2c(cc1C)C(CCC2(C)C)(C)C
Talbutal,O=C1NC(=O)NC(=O)C1(C(CC)C)CC=C
Mitomycin,O=C1C=2N3C[C@@H]4N[C@@H]4[C@]3(OC)[C@@H](C=2C(=O)C(N)=C1C)COC(=O)N
Desogestrel,O[C@]1(CC[C@H]2[C@H]3[C@@H]([C@@H]4C(CC3)=CCCC4)C(C[C@]12CC)=C)C#C
Ertapenem,S([C@H]1C[C@H](NC1)C(=O)Nc1cc(ccc1)C(O)=O)C=1[C@@H]([C@H]2N(C=1C(O)=O)C(=O)[C@@H]2[C@H](O)C)C
Tranexamic Acid,OC(=O)C1CCC(CC1)CN
Flucloxacillin,Clc1cccc(F)c1-c1noc(C)c1C(=O)N[C@H]1[C@H]2SC(C)(C)[C@@H](N2C1=O)C(O)=O
Tenofovir,P(O)(O)(=O)CO[C@@H](Cn1c2ncnc(N)c2nc1)C
Penciclovir,O=C1N=C(Nc2n(cnc12)CCC(CO)CO)N
Dapiprazole,n12CCCCc1nnc2CCN1CCN(CC1)c1ccccc1C
Bupivacaine,O=C(Nc1c(cccc1C)C)C1N(CCCC1)CCCC
Ropivacaine,O=C(Nc1c(cccc1C)C)[C@H]1N(CCCC1)CCC
Morphine,O1[C@@H]2[C@]34[C@H]([C@H](N(CC3)C)Cc3c4c1c(O)cc3)C=C[C@@H]2O
Etonogestrel,O=C1CC[C@@H]2[C@@H]3[C@H]([C@@H]4CC[C@@](O)(C#C)[C@]4(CC3=C)CC)CCC2=C1
Raltitrexed,s1c(ccc1N(Cc1cc2c(NC(=NC2=O)C)cc1)C)C(=O)N[C@@H](CCC(O)=O)C(O)=O
Etomidate,O(C(=O)c1n(cnc1)[C@H](C)c1ccccc1)CC
Chlorambucil,ClCCN(CCCl)c1ccc(cc1)CCCC(O)=O
Bleomycin,[S+](CCCNC(=O)c1nc(sc1)-c1nc(sc1)CCNC(=O)[C@@H](NC(=O)[C@H]([C@H](O)[C@H](NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@@H](NC[C@H](N)C(=O)N)CC(=O)N)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(=O)N)C1O)c1[nH]cnc1)C)C)[C@H](O)C)(C)C
Atomoxetine,O([C@H](CCNC)c1ccccc1)c1ccccc1C
Amcinonide,F[C@@]12[C@H]([C@@H]3C[C@H]4OC5(O[C@@]4(C(=O)COC(=O)C)[C@]3(C[C@@H]1O)C)CCCC5)CCC1=CC(=O)C=C[C@@]12C
Travoprost,FC(F)(F)c1cc(OC[C@H](O)\C=C\[C@@H]2[C@@H](C\C=C/CCCC(OC(C)C)=O)[C@@H](O)C[C@H]2O)ccc1
Conjugated Estrogens,S(Oc1cc2CC[C@H]3[C@@H]4CCC(=O)[C@]4(CC[C@@H]3c2cc1)C)(=O)(=O)[O-].[Na+]
Venlafaxine,O(C)c1ccc(cc1)C(CN(C)C)C1(O)CCCCC1
Acarbose,O1[C@H](C)[C@@H](N[C@H]2C=C(CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H]1O[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O
Clemastine,Clc1ccc(cc1)[C@@](OCC[C@@H]1N(CCC1)C)(C)c1ccccc1
Pamidronate,P(O)(O)(=O)C(P(O)(O)=O)(O)CCN
Lidocaine,O=C(Nc1c(cccc1C)C)CN(CC)CC
Disopyramide,O=C(N)C(CCN(C(C)C)C(C)C)(c1ccccc1)c1ncccc1
Liothyronine,Ic1cc(cc(I)c1Oc1cc(I)c(O)cc1)C[C@H](N)C(O)=O
Argatroban,S(=O)(=O)(N[C@@H](CCCN=C(N)N)C(=O)N1CC[C@H](C[C@@H]1C(O)=O)C)c1c2NC[C@@H](Cc2ccc1)C
Theophylline,O=C1N(C)C(=O)N(c2nc[nH]c12)C
Amsacrine,S(=O)(=O)(Nc1cc(OC)c(Nc2c3c(nc4c2cccc4)cccc3)cc1)C
Olmesartan,OC(C)(C)c1nc(n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c1C(O)=O)CCC
Cefmetazole,S1[C@H]2N(C(C(O)=O)=C(C1)CSc1nnnn1C)C(=O)[C@@]2(OC)NC(=O)CSCC#N
Topiramate,S(OC[C@]12OC(O[C@H]1[C@@H]1OC(O[C@@H]1CO2)(C)C)(C)C)(=O)(=O)N
Betazole,[nH]1nccc1CCN
Diatrizoate,Ic1c(C(O)=O)c(I)c(NC(=O)C)c(I)c1NC(=O)C
Isradipine,o1nc2c(n1)cccc2C1C(C(OC(C)C)=O)=C(NC(C)=C1C(OC)=O)C
Ropinirole,O=C1Nc2c(C1)c(ccc2)CCN(CCC)CCC
Cefmenoxime,s1cc(nc1N)/C(=N/OC)/C(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3C)=C(N2C1=O)C(O)=O
Dicoumarol,O1c2c(cccc2)C(O)=C(CC=2C(Oc3c(cccc3)C=2O)=O)C1=O
Crotamiton,O=C(N(CC)c1ccccc1C)C=CC
Metoprolol,O(CC(O)CNC(C)C)c1ccc(cc1)CCOC
Sulfisoxazole,S(=O)(=O)(Nc1onc(C)c1C)c1ccc(N)cc1
Carmustine,ClCCN(N=O)C(=O)NCCCl
Anagrelide,Clc1c2CN3CC(=O)NC3=Nc2ccc1Cl
Cycloserine,O1NC(=O)[C@H](N)C1
Sulfanilamide,S(=O)(=O)(N)c1ccc(N)cc1
Calcium Acetate,[Ca+2].O=C([O-])C.O=C([O-])C
Clotrimazole,Clc1ccccc1C(n1ccnc1)(c1ccccc1)c1ccccc1
Lymecycline,OC=1[C@@H](N(C)C)[C@@H]2C[C@H]3C(=C(O)[C@]2(O)C(=O)C=1C(=O)NCNCCCC[C@H](N)C(O)=O)C(=O)c1c(cccc1O)[C@]3(O)C
Diethylstilbestrol,Oc1ccc(cc1)C(=C(CC)c1ccc(O)cc1)CC
Doxycycline,OC=1[C@@H](N(C)C)[C@H]2[C@@](O)(C(=O)C=1C(=O)N)C(O)=C1[C@@H]([C@H](c3c(C1=O)c(O)ccc3)C)[C@@H]2O
Medrysone,O=C1CC[C@@]2([C@@H]3[C@H]([C@@H]4CC[C@H](C(=O)C)[C@]4(C[C@@H]3O)C)C[C@@H](C2=C1)C)C
Phenytoin,O=C1NC(=O)NC1(c1ccccc1)c1ccccc1
Terconazole,Clc1cc(Cl)ccc1[C@@]1(O[C@H](CO1)COc1ccc(N2CCN(CC2)C(C)C)cc1)Cn1ncnc1
Dapsone,S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1
Idoxuridine,IC1=CN([C@@H]2O[C@H](CO)[C@@H](O)C2)C(=O)NC1=O
Cabergoline,O=C(N(CCCN(C)C)C(=O)NCC)[C@@H]1C[C@H]2[C@H](N(C1)CC=C)Cc1c3c2cccc3[nH]c1
Methysergide,OCC(NC(=O)[C@@H]1C=C2[C@H](N(C1)C)Cc1c3c2cccc3n(c1)C)CC
Ziprasidone,Clc1cc2NC(=O)Cc2cc1CCN1CCN(CC1)c1nsc2c1cccc2
Benzatropine,O(C(c1ccccc1)c1ccccc1)C1C[C@@H]2N([C@H](C1)CC2)C
Mesalazine,Oc1ccc(N)cc1C(O)=O
Ranolazine,O(CC(O)CN1CCN(CC1)CC(=O)Nc1c(cccc1C)C)c1ccccc1OC
Cladribine,Clc1nc(N)c2ncn(c2n1)[C@@H]1O[C@H](CO)[C@@H](O)C1
Butalbital,O=C1NC(=O)NC(=O)C1(CC(C)C)CC=C
Alclometasone,Cl[C@H]1[C@@H]2[C@@H]([C@@]3(C(=CC(=O)C=C3)C1)C)[C@@H](O)C[C@]1([C@H]2C[C@@H](C)[C@]1(O)C(=O)CO)C
Oxiconazole,Clc1cc(Cl)ccc1CO\N=C(\Cn1ccnc1)/c1ccc(Cl)cc1Cl
Nevirapine,O=C1Nc2c(nccc2C)N(c2ncccc12)C1CC1
Butabarbital,O=C1NC(=O)NC(=O)C1(C(CC)C)CC
Pipobroman,BrCCC(=O)N1CCN(CC1)C(=O)CCBr
Milrinone,O=C1NC(C)=C(C=C1C#N)c1ccncc1
Reboxetine,O1CCNC[C@H]1[C@@H](Oc1ccccc1OCC)c1ccccc1
Aminosalicylic Acid,Oc1cc(N)ccc1C(O)=O
Methyclothiazide,Clc1cc2NC(N(S(=O)(=O)c2cc1S(=O)(=O)N)C)CCl
Temazepam,Clc1cc2c(N(C)C(=O)C(O)N=C2c2ccccc2)cc1
Pregabalin,OC(=O)C[C@H](CC(C)C)CN
Cefotiam,s1cc(nc1N)CC(=O)N[C@H]1[C@H]2SCC(CSc3nnnn3CCN(C)C)=C(N2C1=O)C(O)=O
Enflurane,ClC(F)C(F)(F)OC(F)F
Lovastatin,O1[C@@H](C[C@@H](O)CC1=O)CC[C@@H]1[C@@H]2C(=C[C@@H](C[C@@H]2OC(=O)[C@H](CC)C)C)C=C[C@@H]1C
Guanadrel,O1C(COC12CCCCC2)CN=C(N)N
Gadodiamide,[Gd+3].O.O=C(NC)CN(CCN(CCN(CC(=O)NC)CC(=O)[O-])CC(=O)[O-])CC(=O)[O-]
Indinavir,O[C@@H]1Cc2c(cccc2)[C@@H]1NC(=O)[C@H](Cc1ccccc1)C[C@H](O)CN1CCN(C[C@H]1C(=O)NC(C)(C)C)Cc1cccnc1
Diflorasone,F[C@@]12[C@H]([C@@H]3C[C@H](C)[C@](O)(C(=O)CO)[C@]3(C[C@@H]1O)C)C[C@H](F)C1=CC(=O)C=C[C@@]12C
Glimepiride,S(=O)(=O)(NC(=O)NC1CCC(CC1)C)c1ccc(cc1)CCNC(=O)N1CC(C)=C(CC)C1=O
Isoetarine,Oc1cc(ccc1O)C(O)C(NC(C)C)CC
Nelfinavir,S(C[C@H](NC(=O)c1cccc(O)c1C)[C@H](O)CN1C[C@@H]2[C@H](C[C@H]1C(=O)NC(C)(C)C)CCCC2)c1ccccc1
Oxyphenonium,O(C(=O)C(O)(C1CCCCC1)c1ccccc1)CC[N+](CC)(CC)C
Moxifloxacin,Fc1cc2c(N(C=C(C(O)=O)C2=O)C2CC2)c(OC)c1N1C[C@H]2[C@H](NCCC2)C1
Bethanidine,N(=C(\NCc1ccccc1)/NC)/C
Eletriptan,S(=O)(=O)(CCc1cc2c([nH]cc2C[C@@H]2N(CCC2)C)cc1)c1ccccc1
Citalopram,Fc1ccc(cc1)C1(OCc2c1ccc(c2)C#N)CCCN(C)C
Torasemide,S(=O)(=O)(NC(=O)NC(C)C)c1cnccc1Nc1cc(ccc1)C
Pantoprazole,S(=O)(Cc1nccc(OC)c1OC)c1[nH]c2cc(OC(F)F)ccc2n1
Remikiren,S(=O)(=O)(C(C)(C)C)C[C@H](Cc1ccccc1)C(=O)N[C@@H](Cc1[nH]cnc1)C(=O)N[C@@H]([C@H](O)[C@H](O)C1CC1)CC1CCCCC1
Midodrine,O(C)c1ccc(OC)cc1C(O)CNC(=O)CN
Adapalene,O(C)c1ccc(cc1C12CC3CC(C1)CC(C2)C3)-c1cc2c(cc(cc2)C(O)=O)cc1
Trospium,O(C(=O)C(O)(c1ccccc1)c1ccccc1)C1CC2[N+]3(C(C1)CC2)CCCC3
Ticlopidine,Clc1ccccc1CN1CCc2sccc2C1
Azithromycin,O1[C@H](CC)[C@](O)(C)[C@H](O)[C@H](N(C[C@@H](C[C@](O)(C)[C@H](O[C@@H]2O[C@@H](C[C@H](N(C)C)[C@H]2O)C)[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@](OC)(C2)C)[C@@H](C)C1=O)C)C)C
Reserpine,O(C)c1c(OC)cc(cc1OC)C(O[C@@H]1C[C@H]2[C@H](C[C@H]3N(CCc4c5c([nH]c34)cc(OC)cc5)C2)[C@H](C(OC)=O)[C@H]1OC)=O
Pyrimethamine,Clc1ccc(cc1)-c1c(nc(nc1N)N)CC
Dofetilide,S(=O)(=O)(Nc1ccc(cc1)CCN(CCOc1ccc(NS(=O)(=O)C)cc1)C)C
Sildenafil,S(=O)(=O)(N1CCN(CC1)C)c1cc(C2=NC(=O)c3n(nc(c3N2)CCC)C)c(OCC)cc1
Succinylcholine,O(C(=O)CCC(OCC[N+](C)(C)C)=O)CC[N+](C)(C)C
Caffeine,O=C1N(C)C(=O)N(c2ncn(c12)C)C
